Index,Temperature,Humidity,DATE
4989,29.1,26,13/04/2024 14:50
4990,29.1,26,13/04/2024 14:50
4991,29.1,26,13/04/2024 14:50
4992,29.1,26,13/04/2024 14:50
4993,29.1,26,13/04/2024 14:50
4994,29.1,26,13/04/2024 14:51
4995,29.1,27,13/04/2024 14:51
4996,29.1,27,13/04/2024 14:51
4997,29.1,27,13/04/2024 14:51
4998,29.1,27,13/04/2024 14:51
4999,29.1,27,13/04/2024 14:51
5000,29.2,28,13/04/2024 14:52
5001,29.1,28,13/04/2024 14:52
5002,29.1,28,13/04/2024 14:52
5003,29.2,27,13/04/2024 14:52
5004,29.1,27,13/04/2024 14:52
5005,29.1,28,13/04/2024 14:52
5006,29.1,28,13/04/2024 14:53
5007,29.1,28,13/04/2024 14:53
5008,29.1,28,13/04/2024 14:53
5009,29.1,28,13/04/2024 14:53
5010,29.1,29,13/04/2024 14:53
5011,29.1,29,13/04/2024 14:53
5012,29.1,29,13/04/2024 14:54
5013,29.1,29,13/04/2024 14:54
5014,29.2,29,13/04/2024 14:54
5015,29.1,29,13/04/2024 14:54
5016,29.1,30,13/04/2024 14:54
5017,29.1,30,13/04/2024 14:54
5018,29.1,29,13/04/2024 14:55
5019,29.1,29,13/04/2024 14:55
5020,29.1,29,13/04/2024 14:55
5021,29.1,29,13/04/2024 14:55
5022,29.1,30,13/04/2024 14:55
5023,29.1,30,13/04/2024 14:55
5024,29.2,30,13/04/2024 14:56
5025,29.1,30,13/04/2024 14:56
5026,29.1,30,13/04/2024 14:56
5027,29.3,30,13/04/2024 14:56
5028,29.1,30,13/04/2024 14:56
5029,29.1,30,13/04/2024 14:57
5030,29.3,30,13/04/2024 14:57
5031,29.3,30,13/04/2024 14:57
5032,29.3,30,13/04/2024 14:57
5033,29.1,30,13/04/2024 14:57
5034,29.1,30,13/04/2024 14:57
5035,29.1,30,13/04/2024 14:58
5036,29.3,30,13/04/2024 14:58
5037,29.3,30,13/04/2024 14:58
5038,29.3,30,13/04/2024 14:58
5039,29.3,30,13/04/2024 14:58
5040,29.3,30,13/04/2024 14:58
5041,29.3,30,13/04/2024 14:59
5042,29.3,30,13/04/2024 14:59
5043,29.3,30,13/04/2024 14:59
5044,29.3,30,13/04/2024 14:59
5045,29.3,30,13/04/2024 14:59
5046,29.3,31,13/04/2024 14:59
5047,29.3,30,13/04/2024 15:00
5048,29.3,30,13/04/2024 15:00
5049,29.3,30,13/04/2024 15:00
5050,29.3,31,13/04/2024 15:00
5051,29.3,30,13/04/2024 15:00
5052,29.3,30,13/04/2024 15:00
5053,29.3,30,13/04/2024 15:01
5054,29.3,30,13/04/2024 15:01
5055,29.3,31,13/04/2024 15:01
5056,29.3,31,13/04/2024 15:01
5057,29.3,31,13/04/2024 15:01
5058,29.3,31,13/04/2024 15:01
5059,29.3,31,13/04/2024 15:02
5060,29.3,31,13/04/2024 15:02
5061,29.3,31,13/04/2024 15:02
5062,29.3,31,13/04/2024 15:02
5063,29.3,31,13/04/2024 15:02
5064,29.3,31,13/04/2024 15:02
5065,29.3,30,13/04/2024 15:03
5066,29.3,31,13/04/2024 15:03
5067,29.3,30,13/04/2024 15:03
5068,29.3,30,13/04/2024 15:03
5069,29.3,30,13/04/2024 15:03
5070,29.3,30,13/04/2024 15:03
5071,29.3,30,13/04/2024 15:04
5072,29.3,31,13/04/2024 15:04
5073,29.3,31,13/04/2024 15:04
5074,29.3,31,13/04/2024 15:04
5075,29.3,31,13/04/2024 15:04
5076,29.3,31,13/04/2024 15:04
5077,29.3,31,13/04/2024 15:05
5078,29.3,31,13/04/2024 15:05
5079,29.3,31,13/04/2024 15:05
5080,29.3,31,13/04/2024 15:05
5081,29.3,31,13/04/2024 15:05
5082,29.3,31,13/04/2024 15:05
5083,29.3,31,13/04/2024 15:06
5084,29.3,32,13/04/2024 15:06
5085,29.3,32,13/04/2024 15:06
5086,29.4,34,13/04/2024 15:06
5087,29.4,33,13/04/2024 15:06
5088,29.4,32,13/04/2024 15:06
5089,29.4,32,13/04/2024 15:07
5090,29.4,32,13/04/2024 15:07
5091,29.4,32,13/04/2024 15:07
5092,29.4,32,13/04/2024 15:07
5093,29.4,32,13/04/2024 15:07
5094,29.4,32,13/04/2024 15:07
5095,29.4,32,13/04/2024 15:08
5096,29.4,32,13/04/2024 15:08
5097,29.4,32,13/04/2024 15:08
5098,29.4,31,13/04/2024 15:08
5099,29.4,31,13/04/2024 15:08
5100,29.4,31,13/04/2024 15:08
5101,29.4,31,13/04/2024 15:09
5102,29.4,31,13/04/2024 15:09
5103,29.4,31,13/04/2024 15:09
5104,29.4,31,13/04/2024 15:09
5105,29.4,31,13/04/2024 15:09
5106,29.4,31,13/04/2024 15:09
5107,29.4,31,13/04/2024 15:10
5108,29.4,31,13/04/2024 15:10
5109,29.4,31,13/04/2024 15:10
5110,29.4,31,13/04/2024 15:10
5111,29.4,31,13/04/2024 15:10
5112,29.4,31,13/04/2024 15:10
5113,29.4,31,13/04/2024 15:11
5114,29.4,31,13/04/2024 15:11
5115,29.4,32,13/04/2024 15:11
5116,29.3,32,13/04/2024 15:11
5117,29.4,31,13/04/2024 15:11
5118,29.4,32,13/04/2024 15:11
5119,29.4,32,13/04/2024 15:12
5120,29.4,32,13/04/2024 15:12
5121,29.4,32,13/04/2024 15:12
5122,29.4,31,13/04/2024 15:12
5123,29.4,31,13/04/2024 15:12
5124,29.4,32,13/04/2024 15:13
5125,29.4,32,13/04/2024 15:13
5126,29.4,32,13/04/2024 15:13
5127,29.4,32,13/04/2024 15:13
5128,29.4,32,13/04/2024 15:13
5129,29.4,32,13/04/2024 15:13
5130,29.4,31,13/04/2024 15:14
5131,29.4,31,13/04/2024 15:14
5132,29.4,32,13/04/2024 15:14
5133,29.4,32,13/04/2024 15:14
5134,29.4,32,13/04/2024 15:14
5135,29.4,32,13/04/2024 15:14
5136,29.4,32,13/04/2024 15:15
5137,29.4,32,13/04/2024 15:15
5138,29.4,32,13/04/2024 15:15
5139,29.4,32,13/04/2024 15:15
5140,29.4,32,13/04/2024 15:15
5141,29.4,32,13/04/2024 15:15
5142,29.4,32,13/04/2024 15:16
5143,29.4,32,13/04/2024 15:16
5144,29.4,32,13/04/2024 15:16
5145,29.4,32,13/04/2024 15:16
5146,29.4,32,13/04/2024 15:16
5147,29.4,32,13/04/2024 15:16
5148,29.4,32,13/04/2024 15:17
5149,29.4,32,13/04/2024 15:17
5150,29.4,32,13/04/2024 15:17
5151,29.4,32,13/04/2024 15:17
5152,29.4,32,13/04/2024 15:17
5153,29.4,32,13/04/2024 15:17
5154,29.3,32,13/04/2024 15:18
5155,29.4,32,13/04/2024 15:18
5156,29.4,32,13/04/2024 15:18
5157,29.4,32,13/04/2024 15:18
5158,29.4,31,13/04/2024 15:18
5159,29.4,31,13/04/2024 15:18
5160,29.4,31,13/04/2024 15:19
5161,29.4,31,13/04/2024 15:19
